Time Img,No. Cell,Threshold Cell,No. Lys.,Area Lys.,Perimeter Lys.,Centroid Lys. X,Centroid Lys. Y,mCherry_Mean.,Venus_Mean
2,3,2249,42,1,0,303,369,734,165
2,3,2249,43,1,0,306,381,674,154
2,3,2249,44,1,0,310,378,751,0
2,4,1960,1,1,0,257,291,576,447
2,4,1960,2,1,0,258,289,571,435
2,4,1960,3,1,0,264,296,655,307
2,4,1960,4,1,0,267,290,790,649
2,4,1960,5,1,0,268,288,703,104
2,4,1960,6,1,0,272,281,658,278
2,4,1960,7,1,0,273,284,779,434
2,4,1960,8,2,3,274,289,682,510
2,4,1960,9,1,0,275,279,793,635
2,4,1960,10,1,0,276,284,589,395
2,4,1960,11,1,0,277,275,619,0
2,4,1960,12,2,3,278,279,765,63
2,4,1960,13,1,0,277,288,643,353
2,4,1960,14,1,0,279,284,751,463
2,4,1960,15,1,0,280,281,790,684
2,4,1960,16,1,0,280,286,883,818
2,4,1960,17,1,0,281,289,770,665
2,4,1960,18,1,0,281,294,625,554
2,4,1960,19,4,5,282,299,680,175
2,4,1960,20,1,0,282,284,571,757
2,4,1960,21,1,0,282,296,570,0
2,4,1960,22,3,5,284,286,664,595
